issuer,set_year,bond_name,bond_code,issue_date,bond_type,bond_type_en,tenor_label,coupon_pct,amount_yi,new_amount_yi,refinance_amount_yi,swap_amount_yi
湖北省,2023,2023年湖北省（武汉市）棚改专项债券（二十八期）-2023年湖北省政府专项债券（八十六期）,2371177,2023-09-21,专项债券,special,10年,2.85,6.0,6.0,0.0,0.0
湖北省,2023,2023年湖北省政府专项债券（八十一期）,2371172,2023-09-21,专项债券,special,15年,2.97,29.82,29.82,0.0,0.0
湖北省,2023,2023年湖北省（孝感市）收费公路专项债券（四期）-2023年湖北省政府专项债券（八十八期）,2371179,2023-09-21,专项债券,special,15年,3.02,1.5,1.5,0.0,0.0
湖北省,2023,2023年湖北省（武汉市）棚改专项债券（二十九期）-2023年湖北省政府专项债券（八十七期）,2371178,2023-09-21,专项债券,special,10年,2.75,1.0,1.0,0.0,0.0
湖北省,2023,2023年湖北省（省本级）收费公路专项债券（五期）-2023年湖北省政府专项债券（八十九期）,2371180,2023-09-21,专项债券,special,20年,3.07,5.0,5.0,0.0,0.0
湖北省,2023,2023年湖北省政府专项债券（七十九期）,2371170,2023-09-21,专项债券,special,10年,2.85,1.15,1.15,0.0,0.0
浙江省,2023,2023年浙江省地方政府再融资专项债券（三期）,2371152,2023-09-21,专项债券,special,3年,2.42,216.03,0.0,216.03,0.0
湖北省,2023,2023年湖北省政府一般债券（六期）,2371169,2023-09-21,一般债券,general,10年,2.87,133.03,133.03,0.0,0.0
湖北省,2023,2023年湖北省政府专项债券（八十期）,2371171,2023-09-21,专项债券,special,10年,2.75,10.29,10.29,0.0,0.0
湖北省,2023,2023年湖北省政府专项债券（八十二期）,2371173,2023-09-21,专项债券,special,20年,3.07,96.65,96.65,0.0,0.0
湖北省,2023,2023年湖北省政府专项债券（八十三期）,2371174,2023-09-21,专项债券,special,30年,3.08,21.14,21.14,0.0,0.0
湖北省,2023,2023年湖北省（武汉市）棚改专项债券（二十六期）-2023年湖北省政府专项债券（八十四期）,2371175,2023-09-21,专项债券,special,5年,2.55,14.0,14.0,0.0,0.0
天津市,2023,2023年天津市政府专项债券（五十二期）,198353,2023-09-20,专项债券,special,30年,3.02,1.7,1.7,0.0,0.0
天津市,2023,2023年天津市地方政府再融资专项债券（六期）,198355,2023-09-20,专项债券,special,5年,2.59,69.41,0.0,69.41,0.0
天津市,2023,2023年天津市政府专项债券（五十三期）,198354,2023-09-20,专项债券,special,30年,3.02,2.2,2.2,0.0,0.0
天津市,2023,2023年天津市政府专项债券（五十期）,198351,2023-09-20,专项债券,special,20年,2.97,0.9,0.9,0.0,0.0
天津市,2023,2023年天津市政府专项债券（四十八期）,198349,2023-09-20,专项债券,special,15年,3.07,32.1,32.1,0.0,0.0
天津市,2023,2023年天津市政府专项债券（四十九期）,198350,2023-09-20,专项债券,special,15年,2.92,1.1,1.1,0.0,0.0
天津市,2023,2023年天津市政府专项债券（五十一期）,198352,2023-09-20,专项债券,special,20年,2.97,1.2,1.2,0.0,0.0
天津市,2023,2023年天津市政府专项债券（四十七期）,198348,2023-09-20,专项债券,special,7年,2.74,0.3,0.3,0.0,0.0
青岛市,2023,2023年青岛市民生社会事业发展类专项债券（十二期）-2023年青岛市政府专项债券（三十五期）,198794,2023-09-19,专项债券,special,10年,2.73,0.4,0.4,0.0,0.0
青岛市,2023,2023年青岛市政府基础设施类专项债券（十三期）-2023年青岛市政府专项债券（三十一期）,198790,2023-09-19,专项债券,special,10年,2.73,5.2,5.2,0.0,0.0
青岛市,2023,2023年青岛市民生社会事业发展类专项债券（十五期）-2023年青岛市政府专项债券（三十八期）,198797,2023-09-19,专项债券,special,30年,3.08,0.7,0.7,0.0,0.0
青岛市,2023,2023年青岛市棚改专项债券（八期）-2023年青岛市政府专项债券（三十九期）,198798,2023-09-19,专项债券,special,10年,2.83,14.2,14.2,0.0,0.0
青岛市,2023,2023年青岛市棚改专项债券（九期）-2023年青岛市政府专项债券（四十期）,198799,2023-09-19,专项债券,special,15年,2.87,0.5,0.5,0.0,0.0
青岛市,2023,2023年青岛市政府基础设施类专项债券（十四期）-2023年青岛市政府专项债券（三十二期）,198791,2023-09-19,专项债券,special,15年,3.07,9.05,9.05,0.0,0.0
青岛市,2023,2023年青岛市民生社会事业发展类专项债券（十四期）-2023年青岛市政府专项债券（三十七期）,198796,2023-09-19,专项债券,special,20年,3.08,9.7,9.7,0.0,0.0
青岛市,2023,2023年青岛市政府基础设施类专项债券（十五期）-2023年青岛市政府专项债券（三十三期）,198792,2023-09-19,专项债券,special,20年,3.07,39.11,39.11,0.0,0.0
青岛市,2023,2023年青岛市政府基础设施类专项债券（十六期）-2023年青岛市政府专项债券（三十四期）,198793,2023-09-19,专项债券,special,30年,3.08,7.4,7.4,0.0,0.0
青岛市,2023,2023年青岛市民生社会事业发展类专项债券（十三期）-2023年青岛市政府专项债券（三十六期）,198795,2023-09-19,专项债券,special,15年,2.92,4.6,4.6,0.0,0.0
青岛市,2023,2023年青岛市政府再融资专项债券（九期）,198800,2023-09-19,专项债券,special,5年,2.58,15.0,0.0,15.0,0.0
上海市,2023,2023年上海市政府棚改专项债券（四期）——2023年上海市政府专项债券（十六期）,2371160,2023-09-18,专项债券,special,7年,2.68,3.0,3.0,0.0,0.0
上海市,2023,2023年上海市政府专项债券（十五期）,2371159,2023-09-18,专项债券,special,30年,3.02,2.33,2.33,0.0,0.0
上海市,2023,2023年上海市政府棚改专项债券（五期）——2023年上海市政府专项债券（十七期）,2371161,2023-09-18,专项债券,special,10年,2.67,11.0,11.0,0.0,0.0
上海市,2023,2023年上海市政府专项债券（十四期）,2371158,2023-09-18,专项债券,special,10年,2.67,2.58,2.58,0.0,0.0
河南省,2023,2023年河南省政府再融资专项债券（六期）――2023年河南省政府专项债券（四十四期）,198804,2023-09-18,专项债券,special,5年,2.58,27.41,0.0,27.41,0.0
河南省,2023,2023年河南省政府再融资专项债券（七期）――2023年河南省政府专项债券（四十五期）,198805,2023-09-18,专项债券,special,5年,2.58,74.23,0.0,74.23,0.0
河南省,2023,2023年河南省政府再融资专项债券（八期）――2023年河南省政府专项债券（四十六期）,198806,2023-09-18,专项债券,special,5年,2.58,56.05,0.0,56.05,0.0
河南省,2023,2023年河南省政府再融资专项债券（九期）――2023年河南省政府专项债券（四十七期）,198807,2023-09-18,专项债券,special,5年,2.58,75.09,0.0,75.09,0.0
河南省,2023,2023年河南省政府再融资一般债券（七期）――2023年河南省政府一般债券（十期）,198803,2023-09-18,一般债券,general,5年,2.58,95.26,0.0,95.26,0.0
江苏省,2023,2023年江苏省城镇建设专项债券（八期）-2023年江苏省政府专项债券（十三期）,2371116,2023-09-15,专项债券,special,10年,2.67,29.07,29.07,0.0,0.0
江苏省,2023,2023年江苏省城镇建设专项债券（九期）-2023年江苏省政府专项债券（十四期）,2371117,2023-09-15,专项债券,special,30年,3.02,211.76,211.76,0.0,0.0
江苏省,2023,2023年江苏省棚改专项债券（三期）-2023年江苏省政府专项债券（十五期）,2371118,2023-09-15,专项债券,special,7年,2.68,35.15,35.15,0.0,0.0
江苏省,2023,2023年江苏省乡村振兴专项债券（三期）-2023年江苏省政府专项债券（十六期）,2371119,2023-09-15,专项债券,special,15年,2.82,12.72,12.72,0.0,0.0
江苏省,2023,2023年江苏省政府一般债券（三期）,2305997,2023-09-15,一般债券,general,10年,2.67,44.18,44.18,0.0,0.0
江苏省,2023,2023年江苏省政府一般债券（二期）,2305996,2023-09-15,一般债券,general,3年,2.44,17.82,17.82,0.0,0.0
辽宁省,2023,2023年辽宁省政府一般债券（四期）,2371131,2023-09-14,一般债券,general,5年,2.59,10.5,10.5,0.0,0.0
福建省,2023,2023年福建省地方政府再融资专项债券（五期）,2371140,2023-09-14,专项债券,special,5年,2.59,220.73,0.0,220.73,0.0
福建省,2023,2023年福建省地方政府再融资专项债券（三期）,2371138,2023-09-14,专项债券,special,3年,2.38,67.04,0.0,67.04,0.0
福建省,2023,2023年福建省地方政府再融资专项债券（四期）,2371139,2023-09-14,专项债券,special,3年,2.38,22.06,0.0,22.06,0.0
福建省,2023,2023年福建省地方政府再融资一般债券（六期）,2371137,2023-09-14,一般债券,general,7年,2.69,18.01,0.0,18.01,0.0
湖南省,2023,2023年湖南省政府再融资专项债券（六期）-2023年湖南省政府专项债券（一百一十期）,2371155,2023-09-14,专项债券,special,3年,2.43,60.21,0.0,60.21,0.0
湖南省,2023,2023年湖南省政府再融资专项债券（五期）-2023年湖南省政府专项债券（一百零九期）,2371154,2023-09-14,专项债券,special,3年,2.43,123.16,0.0,123.16,0.0
湖南省,2023,2023年湖南省政府再融资专项债券（四期）-2023年湖南省政府专项债券（一百零八期）,2371153,2023-09-14,专项债券,special,3年,2.43,51.81,0.0,51.81,0.0
辽宁省,2023,2023年辽宁省地方政府再融资专项债券（七期）,2371132,2023-09-14,专项债券,special,20年,3.03,60.0,0.0,60.0,0.0
甘肃省,2023,2023年甘肃省政府再融资专项债券（四期）,2371157,2023-09-13,专项债券,special,3年,2.43,68.13,0.0,68.13,0.0
甘肃省,2023,2023年甘肃省政府再融资一般债券（五期）,2371156,2023-09-13,一般债券,general,5年,2.59,5.54,0.0,5.54,0.0
海南省,2023,2023年海南省人民政府蓝色债券,HK0000946803,2023-09-13,专项债券,special,5年,2.7,10.0,10.0,0.0,0.0
海南省,2023,2023年海南省人民政府生物多样性主题绿色债券,HK0000946795,2023-09-13,专项债券,special,3年,2.53,10.0,10.0,0.0,0.0
海南省,2023,2023年海南省人民政府可持续债券,HK0000946787,2023-09-13,专项债券,special,2年,2.45,30.0,30.0,0.0,0.0
安徽省,2023,2023年安徽省政府再融资专项债券（二十四期）,198333,2023-09-12,专项债券,special,20年,3.06,1.2,0.0,1.2,0.0
海南省,2023,2023年海南省政府再融资专项债券（三期）,198802,2023-09-12,专项债券,special,7年,2.74,85.18,0.0,85.18,0.0
海南省,2023,2023年海南省政府一般债券（五期）,198801,2023-09-12,一般债券,general,5年,2.54,4.6,4.6,0.0,0.0
江西省,2023,2023年江西省地方政府再融资专项债券（四期）,2371150,2023-09-12,专项债券,special,15年,3.05,39.0,0.0,39.0,0.0
江西省,2023,2023年江西省地方政府再融资专项债券（三期）,2371149,2023-09-12,专项债券,special,10年,2.92,35.63,0.0,35.63,0.0
江西省,2023,2023年江西省地方政府再融资专项债券（五期）,2371151,2023-09-12,专项债券,special,5年,2.68,326.49,0.0,326.49,0.0
江西省,2023,2023年江西省地方政府再融资一般债券（四期）,2371148,2023-09-12,一般债券,general,10年,2.87,42.06,0.0,42.06,0.0
安徽省,2023,2023年安徽省政府再融资专项债券（二十五期）,198334,2023-09-12,专项债券,special,30年,3.08,5.76,0.0,5.76,0.0
安徽省,2023,2023年安徽省政府再融资专项债券（十七期）,198326,2023-09-12,专项债券,special,3年,2.42,11.07,0.0,11.07,0.0
安徽省,2023,2023年安徽省政府再融资专项债券（二十一期）,198330,2023-09-12,专项债券,special,7年,2.77,69.8,0.0,69.8,0.0
安徽省,2023,2023年安徽省政府再融资专项债券（二十二期）,198331,2023-09-12,专项债券,special,10年,2.88,265.3,0.0,265.3,0.0
安徽省,2023,2023年安徽省政府再融资专项债券（二十三期）,198332,2023-09-12,专项债券,special,15年,3.03,17.91,0.0,17.91,0.0
安徽省,2023,2023年安徽省政府再融资专项债券（十九期）,198328,2023-09-12,专项债券,special,5年,2.59,219.94,0.0,219.94,0.0
安徽省,2023,2023年安徽省政府再融资专项债券（十八期）,198327,2023-09-12,专项债券,special,3年,2.42,18.0,0.0,18.0,0.0
安徽省,2023,2023年安徽省政府再融资专项债券（二十期）,198329,2023-09-12,专项债券,special,5年,2.59,65.5,0.0,65.5,0.0
山东省,2023,2023年山东省政府交通水利及市政产业园区发展专项债券（四十三期）—2023年山东省政府专项债券（五十三期）,2371144,2023-09-11,专项债券,special,7年,2.78,2.67,2.67,0.0,0.0
山东省,2023,2023年山东省政府一般债券（三期）,2371147,2023-09-11,一般债券,general,7年,2.74,22.72,22.72,0.0,0.0
山东省,2023,2023年山东省政府一般债券（二期）,2371146,2023-09-11,一般债券,general,5年,2.69,3.0,3.0,0.0,0.0
山东省,2023,2023年山东省政府交通水利及市政产业园区发展专项债券（四十四期）—2023年山东省政府专项债券（五十四期）,2371145,2023-09-11,专项债券,special,20年,3.07,6.55,6.55,0.0,0.0
山东省,2023,2023年山东省政府棚改专项债券（十期）—2023年山东省政府专项债券（五十期）,2371141,2023-09-11,专项债券,special,7年,2.78,23.98,23.98,0.0,0.0
山东省,2023,2023年山东省政府交通水利及市政产业园区发展专项债券（四十二期）—2023年山东省政府专项债券（五十二期）,2371143,2023-09-11,专项债券,special,7年,2.77,34.01,34.01,0.0,0.0
山东省,2023,2023年山东省政府交通水利及市政产业园区发展专项债券（四十一期）—2023年山东省政府专项债券（五十一期）,2371142,2023-09-11,专项债券,special,30年,3.08,109.25,109.25,0.0,0.0
山西省,2023,2023年山西省政府收费公路专项债券（五期） ——2023年山西省政府专项债券（三十三期）,2371126,2023-09-08,专项债券,special,20年,3.06,0.89,0.89,0.0,0.0
重庆市,2023,2023年重庆市政府一般债券（三期）,2371090,2023-09-08,一般债券,general,5年,2.58,23.75,23.75,0.0,0.0
重庆市,2023,2023年重庆市政府专项债券（二十九期）,2371092,2023-09-08,专项债券,special,10年,2.79,18.05,18.05,0.0,0.0
重庆市,2023,2023年重庆市政府专项债券（三十一期）,2371094,2023-09-08,专项债券,special,20年,2.96,11.3,11.3,0.0,0.0
重庆市,2023,2023年重庆市政府专项债券（三十二期）,2371095,2023-09-08,专项债券,special,30年,3.07,26.92,26.92,0.0,0.0
重庆市,2023,2023年重庆市政府专项债券（二十八期）,2371091,2023-09-08,专项债券,special,7年,2.73,19.84,19.84,0.0,0.0
重庆市,2023,2023年重庆市政府专项债券（三十期）,2371093,2023-09-08,专项债券,special,15年,3.01,19.36,19.36,0.0,0.0
重庆市,2023,2023年重庆市地方政府再融资专项债券（八期）,2371097,2023-09-08,专项债券,special,5年,2.58,64.0,0.0,64.0,0.0
山西省,2023,2023年山西省政府收费公路专项债券（六期） ——2023年山西省政府专项债券（三十四期）,2371127,2023-09-08,专项债券,special,30年,3.07,0.73,0.73,0.0,0.0
山西省,2023,2023年山西省政府棚户区改造专项债券（四期） ——2023年山西省政府专项债券（三十二期）,2371125,2023-09-08,专项债券,special,10年,2.77,3.51,3.51,0.0,0.0
重庆市,2023,2023年重庆市地方政府再融资专项债券（七期）,2371096,2023-09-08,专项债券,special,7年,2.73,14.0,0.0,14.0,0.0
山西省,2023,2023年山西省政府专项债券（三十期）,2371123,2023-09-08,专项债券,special,20年,3.06,24.5,24.5,0.0,0.0
山西省,2023,2023年山西省政府再融资专项债券（三期）,2371129,2023-09-08,专项债券,special,10年,2.87,11.48,0.0,11.48,0.0
山西省,2023,2023年山西省政府专项债券（二十九期）,2371122,2023-09-08,专项债券,special,15年,3.01,34.92,34.92,0.0,0.0
山西省,2023,2023年山西省政府专项债券（二十八期）,2371121,2023-09-08,专项债券,special,10年,2.77,3.86,3.86,0.0,0.0
天津市,2023,2023年天津市政府一般债券（六期）,809106,2023-09-08,一般债券,general,5年,2.58,100.83,100.83,0.0,0.0
山西省,2023,2023年山西省政府再融资专项债券（四期）,2371130,2023-09-08,专项债券,special,10年,2.87,28.08,0.0,28.08,0.0
